sample_barcode,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32
TCGA-B5-A1MV-01A-31R-A14D-07,1.5301778,3.8827555,2.7723384,4.990718,4.737972,1.9943533,0.0,4.290804,4.681672,0.19981049,3.5770745,0.35571903,0.0,1.2969837,1.7188987,0.4602483,1.4243305,1.5762913,0.0,0.0,0.0,0.0,0.009924293,1.833176,5.55658,1.1095343,0.0,7.0668054,0.32824975,0.06592474,3.983313,7.8586025
TCGA-BG-A2L7-01A-11R-A18M-07,0.044474527,0.0,1.0880775,2.1870148,0.0,0.0067185163,3.3102279,0.0,0.0,14.357584,5.0552535,0.7569269,5.491474,0.0,0.5521941,0.0,6.1328287,0.0,0.0,0.0,0.0,0.0,0.0,3.580846,0.0,0.0,0.2756056,0.0,0.0,2.9156458,0.0,4.132541
TCGA-A5-A0R9-01A-11R-A104-07,0.0,1.0763574,0.31595403,7.401937,0.0,0.0,0.14207053,3.765685,0.0,1.8582997,5.1772165,3.9718451,0.0,0.0,0.0,3.4296284,3.718369,3.8252227,0.0,0.5124803,2.6177933,0.0,0.0,6.259492,0.71004695,0.094714,0.0,2.2213216,0.0,0.48867312,6.8865356,0.01921907
TCGA-DF-A2KR-01A-11R-A180-07,5.748438,4.9361005,0.0,0.7821233,10.561259,4.8270617,0.89966154,6.6483426,8.8517065,6.910902,3.9503431,0.35115683,0.4573501,0.19671488,3.5503383,2.6075556,0.0,1.7557815,1.0491992,0.0,0.3102886,2.020584,0.0,0.0,8.7993145,0.0,0.0,0.0,6.001103,0.0,0.0,0.6540961
TCGA-B5-A11E-01A-11R-A10J-07,0.56097144,2.9421303,1.6683358,0.15629412,0.518216,0.0,4.566974,0.0,0.56533086,1.4290899,0.0,1.6140472,0.0,2.5357988,8.951171,0.0,0.6877715,0.0,0.0,2.665273,0.0,1.0824294,3.0162795,0.57703614,4.2339535,2.5713997,0.0,0.0,0.0,0.0,2.0447488,3.8690736
TCGA-EO-A3AZ-01A-12R-A19W-07,0.0,0.0,5.276184,1.7169905,0.0,7.351762,3.0013165,0.16134962,1.3631828,0.0,1.4168113,0.0,0.0,0.30062926,0.0,14.8005705,0.0,0.10644069,4.726467,0.0,4.494321,0.0,0.0,6.2177734,0.0,2.1140723,1.165355,0.0,4.4031987,7.181345,0.0,0.0
TCGA-BK-A0CC-01B-04R-A277-07,0.0,0.0,2.9057531,0.0,0.3021044,0.0,3.5703573,1.7370334,2.9826841,0.0,0.0,0.0,10.413856,3.7556748,0.0,0.0,1.493866,0.52497816,0.0,2.3251457,2.8707452,16.247171,20.088583,0.0,0.13260034,8.352356,2.845261,0.0,0.0,0.60473174,8.034278,0.0
TCGA-BK-A0CC-01A-21R-A16W-07,3.686333,0.0,9.620217,0.13260998,0.1589533,1.4937445,5.589736,0.0,4.5899496,0.0,0.0,0.0,2.0099058,8.0615225,0.0,0.0,3.7617657,1.4399734,0.0,0.0,1.2163314,12.234626,8.945603,0.0,0.0,8.392641,3.022263,0.0,2.8348038,0.7720013,0.0,1.4428059
TCGA-BG-A222-01A-11R-A157-07,5.7367787,6.0593653,1.0203893,7.488847,6.231954,5.350725,4.7078953,0.0,3.8075988,3.2583697,4.7634425,3.138826,0.76773435,5.863353,5.770661,0.22392465,0.8743206,0.0,1.6694534,3.4270294,0.0,1.3057888,0.0,0.0,4.1793165,1.8487875,0.0,0.31972748,3.3479524,0.0,0.0,5.486192
TCGA-AX-A2HJ-01A-11R-A17B-07,0.0,0.5499287,0.0,6.0489564,0.0,0.4410386,2.4945805,0.0,0.0,0.0,1.1158357,2.7445536,0.0,0.7089187,4.8815446,0.5251743,5.674651,2.8092136,0.0,4.918622,0.6776206,0.0,3.2672853,5.5427284,0.63228285,3.3056192,0.0,0.953895,0.0,0.0,7.38699,2.8012094
TCGA-DF-A2KZ-01A-11R-A213-07,0.0,9.865503,0.0,4.3324876,3.5427358,14.544199,0.0,5.821795,2.6521463,0.0,3.6161578,0.0,0.14324564,5.9718676,0.0,6.8923235,0.0,0.0,0.8627117,0.79131836,0.548806,0.0,0.0,7.0661097,5.217031,4.721069,1.2191908,0.0,0.0,0.1827642,0.38378567,2.567714
TCGA-D1-A167-01A-11R-A12I-07,8.102557,0.0,0.0,0.0,3.7424984,0.0,8.200533,0.0,8.1492815,0.0,7.0313277,6.388309,0.0,0.0,6.0868077,0.0,0.0,4.4163284,7.854698,0.0,0.0,8.332786,0.0,0.0,0.49554658,0.0,0.0,0.0,3.2244086,0.0,2.3597164,7.558834
TCGA-AX-A1CA-01A-12R-A137-07,4.3115907,0.0,3.039124,0.0,2.5224683,0.9563123,0.0,3.7764308,0.0,4.0015044,0.0,0.0,0.0,5.3348436,0.0,3.2415004,1.8093905,0.0,0.0,0.0,6.1555386,3.3636665,3.1857338,0.0,0.0,0.0,6.9110003,0.0,10.119199,6.093202,0.0,0.0
TCGA-FI-A2F4-01A-11R-A17B-07,1.6404734,6.0914183,0.0,2.2059145,7.0894914,0.0,2.2898302,0.064508274,0.0,5.695188,5.990177,5.267954,2.8375983,1.3583262,6.9966893,0.0,0.73951876,0.0,0.0,15.172583,0.0,3.3381233,0.0,0.67588174,0.11333379,0.14747956,0.0,0.84787285,0.0,0.0,2.6054642,1.6448196
TCGA-EY-A215-01A-11R-A14M-07,0.0,1.951814,0.0,0.0,7.3352027,0.0,3.4464612,0.0,0.0,0.0,0.07827816,2.7457986,0.712791,2.2364042,7.603276,0.0,0.0,0.0,0.8437732,5.821684,0.237751,4.377889,0.0,0.0,3.4997077,4.0097594,0.0,0.0,3.209301,0.0,0.0,0.0
TCGA-A5-A0GX-01A-11R-A040-07,0.0,6.8362164,3.943529,9.5111265,0.0,0.0,0.19511667,2.0634556,0.0,5.6636505,0.0,9.568286,0.0,0.0,0.0,0.0,4.7782454,4.568752,0.0,0.0,0.0,0.0,0.0,9.425482,2.0074608,1.8295484,3.3516715,2.9479122,1.4140153,5.446636,2.670862,0.24830717
TCGA-A5-A0GI-01A-11R-A040-07,0.0,7.139153,0.819476,7.101521,0.0,0.12554976,0.0,1.5982653,0.0,0.0,1.0504847,7.1021676,0.0,0.0,0.0,0.4580524,0.005229935,3.0140333,0.0,1.6091156,0.0,0.0,0.0,6.519389,2.9904237,6.347421,0.0,3.2156296,0.0,0.0,3.6214066,0.31397069
TCGA-A5-A0G2-01A-11R-A16W-07,0.95859367,0.0,0.0,0.0,1.1587261,0.0,14.641922,0.0,0.8927217,0.0,0.0,0.705256,3.9286082,0.0,0.0,2.9772816,0.0,1.3578804,2.608319,5.1689024,0.0,14.807341,4.2514906,0.0,0.0,3.6769888,0.0,0.0,1.556935,0.0,2.0907578,0.39630726
TCGA-AX-A2H2-01A-11R-A180-07,5.736386,0.0,0.111818865,0.0,0.0,0.0,6.7449665,0.0,0.0,7.9529247,0.0,0.0,1.9732797,2.6981907,0.0,3.490817,0.0,0.0,0.0,0.0,3.3060951,0.1766473,3.9245253,0.0,0.0,0.0,2.9555297,0.0,9.960623,2.4070332,0.0,0.0
TCGA-AX-A1C5-01A-11R-A137-07,6.9889364,0.0,7.0085874,11.537723,1.509652,0.48196828,1.4356674,0.0,8.102602,0.0,12.804142,3.6123595,0.0,0.0,7.5093646,0.0,0.8941412,3.5873435,9.477254,0.0,0.0,0.0,0.0,0.0,2.7241464,0.0,0.0,4.1947627,3.4873226,0.0,0.6647203,13.512138
TCGA-A5-A2K5-01A-11R-A180-07,0.0,0.0,0.0,2.4320357,0.0,0.0,2.327277,0.90201,0.0,0.0,6.2032723,4.6924443,0.0,0.0,0.0,4.7784195,0.0,5.090512,4.217204,0.5596201,3.120782,0.0,0.0,4.0218363,4.2252874,3.6510239,0.0,0.0,0.0,0.0,4.296385,0.17807749
TCGA-AX-A3G9-01A-11R-A22K-07,0.0,0.0,0.18827264,0.0,0.6018995,2.987049,0.0,0.14728482,3.9223893,0.0,2.7465143,0.0,0.0,0.0,1.5585654,2.489874,0.0,0.6287447,10.80894,0.0,0.0,4.2570224,0.0,0.0,4.54678,12.582263,0.0,0.0,0.0,0.0,4.947982,3.9212928
TCGA-B5-A1MW-01A-11R-A32Y-07,4.7327747,4.1700225,5.4026437,0.2807228,0.0,0.22389221,5.3988714,0.0,8.219731,0.0,7.0869765,0.8395456,0.32532212,0.0,11.15374,0.0,0.0,0.0,6.494631,0.0,0.0,3.2615337,0.0,0.0,4.1832013,3.9729836,0.0,0.0,0.0,0.0,6.022846,2.1443822
TCGA-B5-A11F-01A-11R-A10J-07,0.0,1.6778014,5.152549,5.0204253,0.0,0.0,1.1875719,0.7231515,3.2958426,0.0,3.6777644,5.213036,0.0,0.0,0.0,0.0,4.738864,4.402822,0.0,0.0,0.0,0.0,0.0,3.718451,0.0,3.1197865,0.0,0.0,0.0,1.1368057,11.867573,3.1635232
TCGA-KP-A3W4-01A-11R-A22K-07,7.4761653,0.0,1.5612253,1.8944311,0.0,5.4150467,0.0,5.3788023,1.3512923,1.8841766,1.2234155,0.0,2.333488,4.5813446,0.0,3.4073927,7.4857726,0.0,0.0,0.0,2.0778315,0.0,6.7098947,0.0,3.1646428,0.0,0.0,5.249028,0.0,0.4751023,4.157113,3.2976868
TCGA-BG-A0RY-01A-11R-A104-07,4.6775804,8.60634,0.0,5.0680804,9.3770895,8.12092,0.0,9.141667,9.2318125,5.4620795,4.868375,0.97563505,0.0,0.25853008,4.025088,1.4956437,0.0,3.899604,0.0,0.0,0.0,0.23257187,0.0,0.0,8.051741,0.0,0.0,0.52943647,2.4028153,0.0,0.5515767,4.671101
TCGA-AP-A1E4-01A-12R-A137-07,6.38971,0.0,5.8041472,7.801667,0.0,10.375456,0.0,5.586135,0.0,0.0,0.0,0.0,0.0,5.728478,0.2144725,0.66344684,6.77509,14.392451,1.4948039,0.0,0.41960523,0.6573448,10.173675,0.0,1.0274022,13.230402,5.937382,0.0,0.0,0.0,6.208877,2.9318452
TCGA-B5-A121-01A-31R-A118-07,2.3683727,1.670356,0.0,6.904843,3.4974835,0.0,0.0,4.103755,0.27380168,2.6533072,2.970476,2.6002617,0.0,0.0,0.6841471,1.070227,6.740034,4.5676203,0.0,4.8425703,0.0,0.17497116,0.8739368,0.0,0.0,0.0,0.0,11.459222,0.0,2.141367,6.6212997,3.5662403
TCGA-D1-A1NZ-01A-21R-A14D-07,0.6958786,6.5306754,0.0,5.806579,6.034927,0.0,0.0,3.9877312,0.0,3.2096217,1.0662907,1.2634327,1.5300388,3.5991275,0.0,1.8477973,1.4863838,0.0,0.0,10.722717,0.74006647,0.48804492,0.46211964,2.946599,0.83780813,3.5757046,0.26625755,8.293248,0.0,0.11451433,1.0186371,0.82874334
TCGA-AX-A06F-01A-11R-A00V-07,1.3147565,0.0,0.0,1.7471199,0.883745,1.076897,9.2480755,0.0,0.0,1.0874954,1.3703227,2.7765355,0.0,5.3682065,0.34165397,3.2214437,0.0,0.0,0.70770854,4.728283,0.0,0.0,2.9485333,1.1181766,5.716457,0.0,0.0,0.30787408,3.458018,0.0,0.0,4.2722254
TCGA-AP-A1DR-01A-11R-A137-07,0.0,5.648586,0.0,0.0,4.1205873,4.981812,2.5682487,0.0,4.907119,0.0,8.492098,4.798651,1.6087599,0.0,1.9430935,1.1075808,0.0,0.0,5.768095,0.0,0.0,0.40043354,0.0,2.838121,4.357463,5.961723,0.0,0.0,0.0,0.0,1.79596,9.639943
TCGA-A5-A0GG-01A-11R-A118-07,1.0700934,0.7119783,0.0,6.657675,0.0,0.0,0.7539382,0.0,0.0,5.135134,0.0,0.37763566,0.36351892,7.1491957,2.1090975,1.8256024,5.8031807,0.0,0.0,5.78817,1.7177575,0.0,2.6372275,3.7056327,0.20661682,0.0,2.1312628,7.8263454,1.5493904,0.077256955,0.0,0.43980905
TCGA-A5-A7WJ-01A-12R-A34R-07,3.9977543,10.340183,0.0,0.0,10.237555,0.0,0.022039466,0.32398093,5.578044,0.0,0.0,2.003402,3.0590367,0.0,5.0103593,0.0,0.0,0.0,5.404107,9.891791,0.07863612,4.866878,2.5543115,0.0,1.8746969,13.306024,0.0,0.0,0.0,0.0,5.0954056,0.0
TCGA-AX-A3FX-01A-11R-A22K-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9831295,0.0,0.0,0.05779978,0.0,0.0,2.3258734,5.3246627,0.99089783,0.0,0.0,0.0,5.7696905,6.8002996,3.572093,2.9960124,5.1624804,5.278089,0.7450668,0.0,5.2249393,0.0,0.0,1.7406428,0.0
TCGA-DF-A2KS-01A-11R-A18M-07,0.0,0.0,7.65568,0.0,3.2647579,0.0,9.803663,0.0,3.55512,5.728088,1.9504317,0.52741945,7.4107347,3.139826,9.013667,0.0,0.0,0.0,4.6012635,0.0,0.21508294,5.3625755,0.0,3.721959,14.760395,0.0,0.0,0.0,8.730769,0.0,0.0,0.81445825
TCGA-D1-A15W-01A-11R-A118-07,1.0075521,3.7872436,0.0,0.10556801,8.228084,0.53037417,0.0,5.750329,4.8519564,2.3570626,2.7586782,0.0,4.1112766,0.2895256,0.0,0.07993515,4.007149,0.0,0.0,2.130438,0.0,0.68401587,0.0,0.5657601,0.07631068,0.0,2.6184683,6.004373,0.0,2.2742794,2.6316445,9.088508
TCGA-A5-A2K3-01A-11R-A32Y-07,0.0,0.0,0.0,0.0,0.0,3.2392097,11.469061,1.0378747,0.0,4.6311707,7.279779,0.0,8.684428,2.2315426,0.0,13.721509,0.0,0.0,0.0,5.17834,4.5200396,6.73236,0.0,12.935664,1.9544455,0.0,0.0,0.0,0.2968052,8.338703,0.0,0.0
TCGA-A5-A1OJ-01A-11R-A14D-07,0.0,2.7620275,0.0,0.57682335,4.182248,6.0246315,0.0,8.48314,0.0,0.0,0.0,0.0,0.0,3.176766,0.0,3.8216498,1.1251364,1.015619,0.0,0.0,0.0,0.0,3.0734446,11.175967,3.885522,0.3096934,6.9592657,7.0992336,0.0,1.2086215,0.5524296,6.023683
TCGA-D1-A1O7-01A-11R-A14D-07,2.6297987,0.44075143,0.0,6.098759,7.404954,0.0,0.0,3.058921,1.6498203,0.0,4.104397,1.6140943,0.0,0.86462826,0.0,3.514742,1.2690475,1.0986081,0.7607828,4.5196443,0.15682602,2.8361692,0.0,0.0,0.0,3.0244632,0.0,7.800268,1.3008152,0.8068524,0.0,3.3360212
TCGA-B5-A11R-01A-11R-A118-07,0.73656696,1.007146,1.739133,11.221092,0.0,0.0,0.0,0.0,0.0,0.31236738,7.927638,2.538947,0.0,4.479663,6.825781,0.0,0.16345291,0.53692985,4.3735847,5.300013,3.841229,0.0,0.54739964,1.6652387,12.11662,2.6414547,0.0,15.180369,0.0,0.0,5.456315,4.311352
TCGA-BG-A0VW-01A-11R-A118-07,0.0,0.27296388,0.0,2.7335486,4.8480773,0.0,0.0,5.093546,0.0,0.0,2.8014238,1.1643506,0.0,1.0622919,0.0,4.698055,0.0,1.7171183,0.0,4.3912573,0.0,1.8269227,0.0,4.271277,1.8152912,2.381326,0.0,7.829365,0.48841208,0.960902,0.0949483,3.191823
TCGA-AJ-A3OJ-01A-11R-A22K-07,2.3542435,3.7508175,0.0,2.3205187,4.3736014,8.83515,2.855611,1.2236212,2.207793,0.0,5.4911776,0.0,2.6200037,6.0667653,0.0,6.2184734,1.3968533,0.0,2.541988,6.0995927,0.0,1.9554076,0.073532894,0.41831857,2.3442445,6.6910443,0.0,0.0,0.0,0.0,2.0823638,5.5353184
TCGA-BG-A0MT-01A-11R-A104-07,0.6068172,3.4205472,0.0,3.2669122,1.3817514,0.0,0.0,6.195137,0.22242086,10.872323,9.432045,3.4661918,0.0,0.0,8.380518,0.0,5.0802712,1.4593663,0.0,5.1885858,1.4152495,0.0,0.0,0.084785424,0.0,0.0,0.0,0.8072274,0.0,0.0,6.815935,0.13601932
TCGA-B5-A3FB-01A-11R-A19W-07,8.786811,0.0,0.0,5.3690157,2.4685054,0.11845885,0.34675896,0.0,1.9464989,1.920092,10.198191,0.0,0.0,1.7738885,4.8506722,1.6308508,2.0915606,0.86019254,5.402842,4.298662,0.0,0.0,1.2073232,0.0,9.252493,0.0,0.0,8.908096,0.0,0.0,4.5414886,7.779332
TCGA-A5-A0G1-01A-11R-A118-07,0.0,0.0,0.21406229,0.0,4.63932,0.43019554,5.407467,0.8549397,5.6986628,1.7542167,5.3160176,1.3895627,8.433251,0.0,0.0,7.9972076,0.0,0.0,0.0,0.0,0.0,0.35813427,0.0,2.851551,0.0,0.11997354,0.0,0.0,3.151585,10.591644,0.0,0.0
TCGA-EY-A4KR-01A-11R-A27V-07,7.3386617,0.0,2.7022872,0.0,0.0,7.330508,5.1391206,0.029926449,6.3575425,4.6568136,1.5551149,0.0,8.16914,3.5508966,0.0,6.302954,0.35124725,0.0,0.0,0.0,0.6959294,2.6985857,5.031182,0.0,1.0897648,0.0,0.0,0.0,2.4062426,3.2837927,0.0,0.0
TCGA-EO-A3L0-01A-11R-A22K-07,1.8732159,2.963187,0.0,3.58778,1.9252127,3.250898,0.0,4.383113,1.9221842,0.065041944,4.3822,0.0,0.0,1.1818087,6.547606,0.30446428,1.2198184,1.1146175,0.9090547,1.2510885,0.39653987,0.0,0.89177144,1.3433489,7.297418,0.3909541,0.0,4.0840187,0.0,0.0,4.4565372,3.4521005
TCGA-BK-A56F-01A-32R-A27V-07,0.0,5.3541236,0.19540806,3.687741,0.3760301,0.0,0.0,5.0251536,0.0,0.0,0.0,0.0,0.63357925,1.4716871,1.7570212,0.0,5.0797243,0.27312905,0.0,2.551552,1.219622,0.0,4.3218246,5.105754,3.458364,2.9094336,0.0,10.292861,0.0,0.157805,7.9537597,2.2321222
TCGA-AX-A06D-01A-11R-A118-07,8.404624,1.9306347,0.68100744,8.105232,9.788873,9.429889,0.0,11.125223,5.422832,0.0,0.0,0.0,0.0,4.509275,0.0,4.9187627,0.32774013,10.515134,0.43554473,0.0142093,0.0,1.9821746,2.1109304,0.0,6.6424003,5.9760585,2.365883,5.5779405,4.793278,0.5792562,0.0,6.2152157
TCGA-EY-A1GO-01A-11R-A14D-07,7.513033,0.0,6.5100155,6.001903,0.0,5.5322433,0.0,1.6496588,1.641908,0.0,0.0,0.0,0.0,5.183525,0.0,0.8003636,5.0746684,7.959619,4.541174,0.0,1.0850035,3.0849655,5.7413087,0.0,0.0,15.097281,1.2203747,0.0,0.0,0.0,4.411742,3.4192324
TCGA-AP-A0LN-01A-11R-A040-07,0.4138692,7.6989594,0.76895857,10.946611,0.82872015,0.0,0.0,5.0676084,0.13443407,3.9845722,0.7912549,6.272414,0.0,0.0,0.0,2.952354,5.1802607,4.550879,0.0,1.5717928,2.5366337,0.0,0.0,4.4755716,0.73634523,4.6263003,0.20870432,5.000582,0.0,4.4441476,6.050042,0.0
TCGA-EY-A3QX-01A-11R-A22K-07,8.141172,1.3392469,0.0,0.0,5.6582747,1.3550963,3.7462952,0.0,1.2713809,0.0,0.0,0.0,5.9939375,9.595919,1.1720781,0.0,0.0,0.0,4.656599,7.212546,3.7286308,0.0,7.7576227,0.0,9.643221,7.1339583,0.0,0.0,0.5440478,0.0,0.6910785,0.17161748
TCGA-D1-A0ZV-01A-11R-A10J-07,1.6095326,1.2610697,0.0,1.488806,6.724592,0.0,0.0,7.625856,0.40481108,8.20231,0.988712,0.0,4.093206,1.7720737,0.0,2.770664,3.6516125,0.0,0.0,2.0742042,0.0,0.0,0.6044079,2.9535055,0.0,0.0,3.226717,9.945762,1.9388779,6.7543497,0.0,1.5552284
TCGA-EO-A1Y7-01A-11R-A157-07,0.0,0.0,0.0,0.8489327,0.0,0.0,2.167816,1.9858813,0.0,0.0,4.97308,4.0903964,0.0,0.0,8.668929,0.0,0.0,3.2928312,6.1701975,7.102175,8.375709,3.8524299,0.0,1.0160342,11.544477,0.79947764,0.0,6.594739,1.448643,0.0,2.4036973,0.0
TCGA-FI-A3PX-01A-11R-A22K-07,13.953579,0.0,0.0,0.0,0.0,0.0,5.723579,0.0,0.0,0.0,0.0,0.0,0.0,1.6523647,7.695328,0.47561526,0.3404044,0.7525375,6.2145133,5.770313,8.6326685,8.215377,6.4825664,0.0,0.0,0.0,0.0,0.0,1.7817919,0.0,0.0,0.0
TCGA-DI-A1NN-01A-11R-A16F-07,7.6275616,0.0,0.0,0.0,0.4156615,0.0,7.518666,0.0,2.9000473,6.2319098,0.0,0.0,3.9110394,0.0,0.0,2.7479057,0.0039402694,0.0,0.0,0.0,2.2834308,0.0,7.3450747,0.0,0.31649897,0.0,0.5707162,0.0,6.0600796,2.646993,0.0,0.0
TCGA-A5-A0VO-01A-21R-A109-07,0.0,3.1794825,0.0,3.036111,2.2317324,0.0,0.0,3.4946465,0.6193863,1.7967213,2.0859072,1.5549341,0.0,0.0,0.7385125,0.0,1.4830537,0.05668947,0.0,1.5471032,0.0,0.0,0.0,3.6296222,1.7394811,0.85291773,0.0,3.6812565,0.0,0.18895802,3.7058768,2.702961
TCGA-BK-A4ZD-01A-11R-A27V-07,1.1669464,0.9869031,0.0,0.0,0.0,2.9989152,5.162583,0.9953472,0.0,0.0,2.3265343,0.7845695,0.0,0.0,11.144935,0.0,0.0,4.5789,5.43322,5.4791384,0.8969042,5.9281015,6.108957,0.43401623,3.6328578,5.9348006,0.0,0.0,0.0,0.0,9.823814,0.0
TCGA-4E-A92E-01A-11R-A37O-07,2.3812728,10.853805,0.0,3.668748,0.0,3.7407165,0.0,6.828284,2.112505,9.015692,4.5268555,0.0,7.4941826,1.7338966,0.0,0.0,7.5269613,0.0,0.0,3.1510582,2.2552772,0.0,1.2485069,3.0825565,0.01794386,0.0,0.0,3.3151243,0.0,4.031723,8.653753,0.0
TCGA-BK-A13B-01A-51R-A22K-07,0.0,17.652534,0.0,0.0,5.8054852,8.571779,1.6642853,5.138769,3.6365004,1.5954517,5.9888167,4.3734345,3.1915624,0.0,0.0,1.6895782,0.0,0.0,3.932763,6.3427105,0.0,0.0,0.0,7.141934,9.899861,10.307265,0.0,0.0,0.0,0.0,7.6885567,0.6412755
TCGA-D1-A16F-01A-11R-A12I-07,0.0,5.483127,5.870866,4.5423307,6.5921674,2.352345,0.0,2.9768748,4.58891,0.085138574,0.0,0.0,2.9445763,3.6770923,0.0,0.71177757,3.5172076,0.0,0.0,0.0,0.0,0.0,1.7999517,3.598237,2.6359177,1.5985231,3.938368,9.882686,3.343471,5.3581686,0.0,8.020149
TCGA-A5-A0GW-01A-11R-A16W-07,0.0,0.6603703,7.9465885,0.0,0.0,2.4516888,5.8369637,0.0,0.2217752,5.51898,5.316056,0.0,5.5591855,0.6064603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.928418,4.8402,0.0,0.0,0.0,0.0,2.1390183,1.5418346,3.5775838
TCGA-B5-A0K8-01A-11R-A14M-07,6.574697,0.0,0.0,0.0,2.5293305,1.7779151,2.6856353,1.5814772,1.9839426,3.4016366,0.0,0.40628245,0.40894887,0.19513735,0.0,2.7086334,3.3443985,0.0,0.0,1.2596909,0.0,3.3730557,1.1425712,0.0,0.0,0.0,4.6700892,0.0,4.8118987,1.2165797,0.0,0.7208773
TCGA-KP-A3VZ-01A-11R-A22K-07,14.07221,0.0,4.345779,0.0,0.0,0.0,2.5963635,0.0,2.0559468,0.0,0.0,0.0,0.0,2.5035167,0.8777549,0.0,1.6763935,5.038237,7.0082245,0.0,7.457012,0.0,13.082324,0.0,3.684054,0.0,0.0,1.1946454,8.055072,0.0,0.0,0.0
TCGA-AJ-A3EK-01A-11R-A19W-07,0.0,3.8996904,0.0,0.0,3.1166918,2.7987123,8.332413,0.0,0.0,0.0,2.070679,1.8612245,9.448216,6.947449,0.0,2.1026847,0.0,0.0,2.173052,8.965372,0.0,0.0,2.6538901,3.559296,5.1568527,9.594001,0.0,0.0,0.0,0.0,0.87523973,5.846738
TCGA-FI-A2EY-01A-12R-A18M-07,4.193783,0.0,0.0,0.0,3.5286262,1.8818679,0.0,7.3120995,0.04881239,0.0,0.0,0.0,0.0,0.0,0.0,6.7379313,0.0,10.803373,6.802349,0.0,4.3455057,13.019058,0.2669224,0.0,0.0,6.585487,1.6816754,0.0,6.2448125,0.60103184,0.0,0.0
TCGA-EY-A214-01A-12R-A157-07,0.0,3.934655,0.0,0.0,7.5444856,4.192403,0.0,6.178899,5.4034777,7.3397703,1.1000705,0.0,3.0657718,1.3842845,4.6603017,0.0,0.0,0.0,0.0,0.0,0.0,2.3000083,0.37388584,3.8843534,7.767936,0.0,0.6981134,0.17425638,4.046842,0.0,0.0,5.0903068
TCGA-EY-A1GF-01A-11R-A13S-07,0.0,7.05839,0.0,1.4290091,0.0,0.0,0.0,0.103520334,0.0,0.0,0.0,3.0398173,2.1896396,0.0,3.3480985,0.0,0.0,0.3177352,0.0,9.259075,0.0,0.0,4.436331,5.098529,6.2556334,8.856411,0.0,9.706864,0.0,0.0,9.814932,2.548195
TCGA-E6-A8L9-01A-21R-A37O-07,7.4134827,0.0,5.898011,6.492697,0.0,8.373563,0.0,4.883177,0.794602,0.0,0.35379726,0.0,0.0,7.634967,0.0,5.73486,5.963002,3.1739094,1.7873132,0.0,4.392007,0.0,8.538421,0.0,7.6498737,1.8665202,0.0,4.539709,0.19159663,1.1868899,4.651697,4.0891724
TCGA-BG-A221-01A-21R-A157-07,1.2772353,3.7376044,4.3461404,2.9507391,2.4541023,10.134026,5.438818,0.0,2.5411391,5.4897947,0.0,0.0,4.904923,10.184064,0.07238752,3.9690747,0.20839134,0.0,0.0,0.0,0.0,5.4619136,0.0,1.361841,0.0,0.0,1.2185549,0.0,4.352471,1.4265358,0.0,1.3553666
TCGA-BG-A0M4-01A-11R-A104-07,3.6477144,4.4271073,0.0,10.623609,7.948671,7.5614367,2.1517627,0.79498875,0.0,0.0,0.69203055,3.2238154,0.0,8.498737,0.0,5.0379577,3.1123576,1.2214211,0.0,9.03293,0.0,4.4340973,0.0,0.0,0.0,8.74792,4.073417,2.6387634,2.6010554,0.0,0.0,7.3982453
TCGA-EY-A2OM-01A-11R-A18M-07,4.9015236,3.9158068,6.9854407,1.4275337,0.5314779,2.8526783,0.0,0.0,8.040077,7.6601725,5.1489215,0.0,1.8498325,0.0,11.982381,0.0,6.273301,0.0,0.0,0.0,0.0,0.0,0.35398194,0.0,4.001504,0.0,0.0,1.8855219,0.0,0.0,3.2561395,13.916024
TCGA-EC-A1NJ-01A-31R-A14D-07,0.0,3.782965,0.0,0.0,0.73958915,0.0,0.0,3.373884,0.0,5.7779827,0.9968801,0.83073145,4.4573517,0.7499269,1.0022303,0.0,1.3156937,0.0,0.0,8.945309,0.0,0.0,3.3276718,8.689813,2.094489,0.0,0.38253027,3.545344,0.0,0.0,4.271744,1.7548281
TCGA-B5-A3S1-01A-11R-A22K-07,8.634104,0.27688906,2.3506157,0.0,0.072474465,1.8840939,3.306686,0.0,3.334156,2.8158765,0.0,0.0,3.9705868,4.314317,0.0,0.90588844,3.34738,0.0,0.0,0.0,3.6110063,0.0,4.9841566,0.0,0.25442964,0.66343075,0.0,0.0,0.7819176,0.892338,0.0,0.0
TCGA-AX-A1C9-01A-11R-A137-07,6.125334,2.4623058,0.0,6.6525655,1.0564536,0.0,2.4115045,0.55143183,0.0,4.8691196,3.4514427,0.0,2.576262,4.4485035,0.0,2.9730275,4.9298034,0.0,0.0,6.2607346,3.8183222,0.0,1.7726097,0.16526274,0.68051827,0.0,0.0,5.827348,0.0,1.0281565,1.7549465,0.0
