gene,variance,mad
IGHV4-34,2.9407230129608712,1.0961717454653408
CEMIP,2.9340181915916563,1.2197235348642472
STAC2,2.933226907431058,0.44966829606784275
SDK2,2.931828272967582,1.3378546342569964
UPK3B,2.930972887144067,0.8743915435410188
AFAP1-AS1,2.9285385890395035,0.368575876330675
ADD2,2.9283148075122716,1.3090176609549073
ERFE,2.928237432124056,1.3172087955735243
SERPINE2,2.9277888833349826,1.191409650029029
MZB1,2.9269354555640446,1.1008793284490919
ADGRL3,2.917040251327057,1.34081148407191
DNAI2,2.9167939033479526,0.49683479052031054
IGFBPL1,2.9148355232642764,1.1759332314925046
PALM,2.9103395168603097,1.297818050381637
AMBP,2.907587092422183,0.881573578868562
ZNF423,2.9073630051354393,1.223340496179678
SOX17,2.9059729681934585,0.6783623929328453
KCNG1,2.9053138976254287,1.38845647530089
GRIK5,2.90502868353167,0.8171408869666412
EMID1,2.9023332900264625,1.1525672649868177
PRSS2,2.9018764962646233,1.279606958079425
SPINK5,2.8977679083430288,1.124443799043882
DUOX1,2.8946595389500516,1.2048569595502068
TMPRSS4,2.8944551085025325,0.9538331405124296
CLDN2,2.892011434614466,0.3869123212325042
AR,2.8916091154380568,1.0529989570135792
SLC40A1,2.8906660697532556,1.2037857318642837
ENTPD3,2.887229476668255,1.2051959820034863
CCDC8,2.8844110100743743,0.979482754765578
NTRK2,2.8826963660417517,1.0444677955030905
HLA-DRB6,2.88194597330506,1.210160043494969
FAM83E,2.8813853791765824,1.254422329364668
ADAM23,2.8810061048074354,0.733609602538803
VCAN,2.878348327029364,1.1594003885018873
TUBB4A,2.878314049496675,0.5080662217859551
PCP4,2.87826786661399,0.965304742131796
AQP3,2.874860452857406,1.2867551131789767
ZNF626,2.872321439130215,1.1299238627078676
PTGDS,2.8681963293612522,1.3170428682684885
ISG15,2.867022471954557,1.1775524330962206
RNF212,2.8656192762993453,0.5073549929602617
CCL18,2.864809917236087,1.0255524788060013
SLC6A12,2.8646668332235112,1.113354773066065
MAP2,2.8560448571377783,1.1929293779735541
RIMBP2,2.853522154306206,1.1812536807667815
FUT3,2.841311023323163,1.2462908047023387
CTNND2,2.8391459704180932,1.2935279815062772
LINC02381,2.839028541452537,0.9911760933988549
THBS2,2.838771014073629,1.2310323594797965
BAIAP3,2.8379587810529494,1.2636254065619457
LY6G6C,2.837433855515162,0.2590463566648656
PLPPR3,2.836777258921112,0.6599485763025534
FOXQ1,2.830349072820296,1.127931886599446
CEACAM21,2.8297049479915946,0.9233915158120936
IGHV3-74,2.8280641578683037,0.9141279245329681
SEMA3D,2.822421283733384,1.3320137623368211
NAT8L,2.8215221005281195,1.129538575122763
ITIH5,2.8211267203544383,1.134933260929353
HOXB-AS3,2.819636372353748,0.9910304512571435
MAP3K19,2.8152586210753623,0.969996820219351
SEZ6L,2.81329125094755,0.2263449996407796
GPRC5A,2.8066131078870584,1.086856754002529
GAMT,2.804259480959151,1.2512527859695513
SLC6A20,2.8037695945769174,1.2700347124523614
BPIFB1,2.799589774782996,0.4674039568474655
CALB1,2.7983600695800566,0.2892380259958557
FMOD,2.7982691442562744,1.0190418341923175
NWD1,2.792740255567038,1.2252959736133984
AC113935.1,2.7923913998575984,0.5667704115460088
MEIS1,2.7923096925816506,0.8997026754758748
KCNC3,2.7910089906485043,1.3203281494907406
SUSD2,2.7907041679263265,1.2280523766148792
PAX8,2.789398231131243,0.5315048676732674
PRRX2,2.788452066601927,1.2358278432990693
BHLHE41,2.7882231141391647,1.155584998475382
TFAP2A,2.7876486383481587,0.9222675608905169
CFAP46,2.7871355001066687,1.3519668255941018
NELL2,2.7852328795532153,0.9299064075049759
CFAP74,2.7848510998659934,0.9809958964134182
TOX3,2.7840026646612737,1.3381838272275481
CYP4X1,2.7835166857587015,1.0780428942764093
NEBL,2.783277020158526,1.2507539550921791
FGFBP1,2.7815776982010343,1.0535369590438757
SOX2,2.7808694970713788,0.2310414027283319
PNOC,2.7804459848953793,0.3546483508892296
CFI,2.774633448249973,1.2062090730859278
ORM1,2.7723815153271065,0.7231550503498326
AZGP1,2.7681289664558473,0.5795384845728405
TNC,2.7676125847080604,1.1248792419276716
LINC01833,2.763831840100942,0.9208524452624298
ADAM28,2.7629458498232142,1.2501304162827593
MIR100HG,2.7629124058707024,1.3063531021736887
REC8,2.7620769711405644,0.9071131205190905
NPTXR,2.761524421673391,1.340885228904725
GRB14,2.7607493358267594,1.1910785337526568
KCNH2,2.7605357848727796,1.3268158732428468
OLFM2,2.7561907111133594,1.324849620418771
PZP,2.7529693637376713,0.5083325447731106
FAM83A,2.7523738890286293,0.8608761614997342
TUNAR,2.751367519399566,0.3847604712608545
GNG4,2.751178637552528,0.9344377334931895
HLA-DQB1,2.7485600725948687,1.1179619738233955
PCDH7,2.747412449673972,0.9825008505957138
PDIA2,2.7469317448341295,0.8885558698200822
SNORD3A,2.74604618646252,1.1642737578218227
ZBBX,2.745018653679142,1.1365093020183
ELN,2.744772160463344,0.9973760782219752
SHH,2.744751738062425,1.20855479112031
STOML3,2.74301751157675,0.6435051408650955
LHX1,2.74098631801924,0.1231896312783839
MUC1,2.7403580129910634,0.9071998544751789
SEMA3A,2.7398428397350076,1.241587253063389
IGFBP5,2.738426348943605,1.1193547140403375
SPP1,2.737978893317866,1.0552058205582977
BARX1,2.7378590917536214,0.3900148154450914
TENM4,2.7372776158337895,1.1711374054065722
HLA-L,2.7370904229679396,1.218772939753316
CCDC187,2.734518739148934,1.2065599453374414
ABO,2.7340611731205007,0.9708139047565665
FAM20A,2.7328688017620406,1.203987661303377
ELF5,2.731408109437238,1.318318310362959
PCBP1,2.7309767361954203,0.8211788564532769
TMPRSS3,2.7309760210631215,1.1752728543966118
CXCL8,2.7307536257169027,1.2184740243629528
INHBB,2.729995833649281,1.2245477647750702
NNMT,2.7293485849719854,1.0693112283595627
ANGPTL4,2.729097127917513,1.1095353104237806
MTCL1,2.7289665823594884,1.1931654605505075
ALDH1A2,2.7269727172914173,1.2251167680210147
CNTN1,2.7200539905322128,1.1452369035425924
SGCD,2.71980191710048,1.214335134190128
NCCRP1,2.719349874267428,1.0360715176000008
LYPD6B,2.7182880382860986,1.2882424531957677
IGKJ1,2.7179922659142712,0.6051387895738217
APOL1,2.7150750979016656,1.0933958257643965
TEKT2,2.714201584591117,1.2369381362227436
ITGB6,2.7127085948649547,1.0324332172890918
C6orf118,2.711152996416151,1.0509984785239308
ERN2,2.7087749635244402,0.6931763263486576
SLITRK6,2.708155955902452,1.2762611074467032
RET,2.70732947785672,0.8602595291173754
KLK5,2.705786196169475,0.2727329539145977
C6orf15,2.703139366598046,0.2733721960440118
SERPINA4,2.7011463909704654,1.0136190171834458
FZD10-AS1,2.7003588076582536,1.235046364165612
AGT,2.7002291747597047,0.9215076309794477
MPPED2,2.6958404293151887,0.9736366637231226
IGHV3-49,2.6878285666325428,0.7683219404002721
EFNB3,2.684581554453605,1.3030981206900494
ERP27,2.6839120330736943,1.1631594837057637
IGHV3-11,2.6826209518733055,0.8331019594504308
SHANK1,2.681775862056489,0.7186107086411158
ADAMTS6,2.679768306409594,1.0547086140022743
APOA1,2.679417235413256,0.3996055611259355
AC005077.4,2.676239675345322,1.0991785769191236
MAGEA4,2.675398935899545,0.0
RELN,2.6720876892239898,0.6702007388079757
TSPAN7,2.6663018805453707,1.1045539992816207
MESP1,2.664304537248403,1.0951517460149969
CFAP57,2.663604292200091,1.2044423341244341
MMP12,2.661001772604698,1.1070986106218612
SNCG,2.660827780508098,0.6969678353764159
AKAP12,2.6588177051190085,1.1251733754015225
BTNL9,2.6579858794632276,1.1766514257965612
SLC16A12,2.6579477038590147,1.144918386625629
CYP4F11,2.65595341267941,1.201674863299182
NPTX2,2.6557074686260145,0.9972627899761508
PPP1R14C,2.655307832202477,1.1756377791980293
NDUFA4L2,2.6549284538929925,0.941908729953802
FOXN4,2.6542272716454103,1.1681031298216245
DLX6,2.654056205365572,0.8006394676540474
IGHV5-10-1,2.6532102285414227,0.2860131207096748
FOXB1,2.651462042840408,0.3206635022169771
IGLV8-61,2.651425726502984,0.7589306724044264
PCDHB2,2.65053686673428,1.5161922336482672
FBLN2,2.6485498079802046,0.9837452000216977
OR2I1P,2.648531483696777,1.215924027616599
RN7SL1,2.6471603627221305,0.7680931837406568
DSC2,2.646870641040793,1.0019154459644364
EGFL6,2.6462960204115022,0.9973153984264411
HAGLR,2.645177432209268,1.3318990363898264
HAS3,2.644648954875182,1.149656003640918
S100A7,2.640966714355611,0.1764779231755391
NUS1P2,2.6377666001525375,1.2202960010758725
SUSD4,2.636625097011766,1.156086372649487
FOS,2.6348551754173477,1.1661418282163627
CCDC146,2.634499997748064,1.241278834532047
AFF2,2.6324623569501653,1.363253623384786
BEX2,2.630486251555175,1.0307313501267106
DCDC2,2.6303438247664532,1.0632061661566663
ZNF300,2.6301334069301974,1.5327861122214115
ADGRF1,2.630107883363638,1.1626335097324287
PADI2,2.629702045595683,1.1002895488756947
SPAG17,2.6272822493732586,1.2529890884118398
KRT13,2.6267654670449727,0.5561884206059522
PGAP4,2.6267186156088838,1.0126318396804002
GBP5,2.625751490609932,1.0543712863551802
AMIGO2,2.623382107232521,1.177305898531733
SHISA6,2.6211516868239175,0.8188839963570829
PTPRD,2.618124031297057,1.1434319215151711
CKB,2.616204709910928,1.04395318497905
MTCO1P40,2.6154333422679223,0.48567731022057303
TEKT4,2.615090701023555,0.737575984618487
C6,2.614700965612952,0.2789794022364542
FMO2,2.6135877326813017,0.4726451889712914
FGF20,2.613072437838941,0.1676878667767941
GATA2,2.611677477224085,1.0321367041228378
FGF18,2.6115638565253847,1.1709169031396511
SLC30A2,2.610558578210294,1.0269701627544234
RASGEF1A,2.6104451907366477,1.413115378911878
IL4I1,2.609749472286873,1.0939450881829682
SLITRK4,2.60806554999786,0.54410727162097
MFAP2,2.605924654899391,1.1321171470426643
DCN,2.6045466858703628,0.9519840716309478
INA,2.604037952248868,1.1833661833520646
KCNJ16,2.6025309420681952,0.558322491631247
FZD7,2.6017190677444746,1.1027890203204005
SLIT2,2.601228607024099,1.1127037428993143
DHRS2,2.599931715235744,0.38506609854413787
VWA3B,2.59935674768791,1.0975435408794385
GDF15,2.5986361149432478,1.1426544227688842
ALOX15,2.5980415398227863,0.5439045992385787
DYDC2,2.5968913285000963,1.0187459409524382
PCAT19,2.595698916026512,1.2407022768004636
GGT6,2.5955103546937326,0.9608047180523003
COL25A1,2.5952539479624255,0.8596479015306502
CFH,2.594961885688872,1.2345052097386935
CNTNAP2,2.5916493739987563,1.24310639156383
RNF183,2.589716758296952,1.1402465345183384
CDH3,2.5881875320464434,1.0171763850420197
ACSS3,2.5880607088240453,1.247164558045434
ADAM33,2.5877127265704196,1.0193477119055232
TMPRSS13,2.587285067767557,1.084718052722121
SULT2B1,2.587219452444148,1.197414840489679
MYEOV,2.5861956427768646,1.1535556911699185
ZNF295-AS1,2.5852609417510166,0.6389031676889272
APOE,2.581180421613278,1.113297697530303
CYP4B1,2.5808920183628103,1.006581681052789
ERVMER34-1,2.579537859776802,0.8122121744564148
HLA-DOA,2.5785487110672993,1.130155613828188
SCUBE2,2.577584932538503,0.9913662727046182
HOATZ,2.577047750157764,0.3371350249698603
LRRC17,2.577009911564305,1.1572874210796744
IQCA1,2.5749065426913607,0.7684638610531584
SDK1,2.5743468129205653,1.071748589265618
WNT5B,2.573132751737006,1.0220660297428315
DDIT4L,2.5718658053124104,1.1897111181098508
PXDN,2.5705978337908824,1.0085101810281216
BCL2L15,2.568702844976547,1.3090340804871103
NRXN3,2.5660093404187223,1.2784947763468493
CEL,2.5649059803259164,0.9597818391044493
SPEF1,2.562966673170576,1.137157018545202
DTHD1,2.562606593888723,0.7205456720116795
CFAP73,2.5619571804901113,0.820009764158113
PGGHG,2.5615718546657265,1.0700786431653304
CLGN,2.5583091153826953,1.1676387679668712
SCUBE3,2.557217004590239,1.0249381248892924
CNTFR,2.5568267522503256,0.7365615356605687
ACKR1,2.555294353906587,1.1509270448315927
RFLNA,2.554107981482907,0.6751464978396784
CD79A,2.553616735720052,0.9690355475143586
NPNT,2.552635519498073,1.170018114482927
SPEG,2.550543244630385,1.2758638271069802
F3,2.5492584165452894,1.1496065850121195
AL365181.3,2.5491201081924943,0.9106812104325965
AC011447.7,2.547692213346215,1.0908922109958443
SPRR1B,2.5458572357535916,0.1514470479388883
HOXA3,2.5441159674932337,1.3271087188556288
IGKV1-6,2.5437222512819093,0.676620487027217
PRLR,2.541494119824535,1.1428025613418815
GJA1,2.5398076037788417,1.1500918639631283
STRA6,2.5381931215252456,1.0562897976365297
LIF,2.5379622668552995,1.0540112298707562
SPRR3,2.5368044260456553,0.1097843116694984
CXCL2,2.532292675015759,1.1575109293050572
RSPO4,2.5317262961198246,0.5152076373643771
HMGB1P6,2.5314926598253766,0.7795406941609291
MEIS2,2.528084529190813,1.2072629730837736
CFAP221,2.5270549347489566,1.2291588671156721
S100A4,2.526429765776255,1.0955238676599777
KCNJ12,2.5261853456420305,1.1479559571669955
SOSTDC1,2.5249938878376317,1.092713364037027
CST4,2.524884933235484,0.1573168813642932
LIPG,2.5247220521469482,1.134210083586452
ZNF667-AS1,2.524266159042633,1.0369828703178512
CRISPLD1,2.5238814920331505,0.9360929195987513
SAMD11,2.523641999078432,1.0685212961806698
EPS8L3,2.5224944240969425,1.0048372419373706
AMH,2.5193707737330993,1.3707743697028452
C1QL4,2.5187763334623594,0.8981942577312105
TRNP1,2.515100178983438,1.0570764151457857
SLC7A8,2.5145369405833105,1.1689255474008826
DPYSL3,2.5139940961858502,1.1558596832654198
ATP2C2,2.5131667361015633,1.0624455527759311
TACSTD2,2.5113076510710597,0.8672378941716206
GNLY,2.5108102503101266,1.017469433934316
RIMS4,2.5102848338565478,1.2293705329102358
IGF2BP1,2.5086490184200976,0.3349072578234321
RYR1,2.5075931007214316,0.9685879765982094
MMP2,2.507037359736623,1.0580669177398017
STUM,2.50524079052472,1.1220343056086377
DNAH5,2.504226710888658,1.1475760268058286
GALNT17,2.5031748335086417,1.034029863258099
FGFR2,2.503045253284222,1.0648685571605725
LTB,2.50141621588122,1.1553808265071823
AL022718.1,2.5000433067825223,1.6278314226961554
KCNK15,2.499502848230474,1.2139560583156705
CCNO,2.498736380473287,0.9797405180617873
C14orf132,2.4985912452674746,1.1449360353083526
PSCA,2.4985501674822244,0.7303010986586329
PGM5,2.495755013148286,1.14980209343675
ABCC3,2.495116813652957,1.10964933982559
GREB1,2.494583556477489,1.0256552992067496
TCEAL2,2.4941401929643456,0.7529223682492088
RHOBTB3,2.4937323736281796,1.150885964540342
HLA-DQA1,2.4932630725176925,1.0614450547051373
SLCO4A1,2.4928823650941694,1.0177331609205602
FGFR4,2.4920772641315665,1.0032723287904064
AC010970.1,2.4919389895640656,0.3132898119744585
SCD5,2.491768995619849,0.9637440741990151
DNAH3,2.491079407067095,0.9921990428619679
SYT5,2.491025596239996,1.0874679531952571
DNAH11,2.4905396978137166,1.1853008688721274
DPP6,2.489630474025439,1.1298240645559852
TSPYL5,2.4895318290300845,0.7637340830055763
LINC02418,2.4888439831619866,1.0042922910087118
ACTA2,2.484801084679594,1.0866014453625068
FAM155A,2.484149570902465,1.3144763022900188
TMTC1,2.482845820801749,1.1700330290111904
TNFRSF11B,2.481708937705186,0.8409089240282268
ALDH1L1,2.4812367826723274,1.0232153237468167
CA10,2.480475785388248,0.2098345029311975
ALDH3A1,2.477704155992504,1.015150275828355
HOXB2,2.4754778102625026,0.7472154620021723
HOXC9,2.473461195266503,0.2572735945662792
MISP,2.472351527587433,0.9642727061145253
RIMS2,2.4709715448814773,1.0238855580963038
FERMT1,2.4691800904200214,1.1654311977841671
LYPD3,2.4688490307468642,0.9797764544388912
MYOCOS,2.4659858789008657,0.7833774430022944
ABCA3,2.4650689166294986,1.2720210056532042
ALCAM,2.464907096591682,1.0483241571159718
MAPK15,2.4647842889534415,1.0507685715382316
ZBTB7C,2.4639468006657816,1.1384149993988277
S100A3,2.4638043608840157,0.5771039762967656
MMP1,2.4637010480544355,1.0132823439077974
ADH1C,2.46327958125055,1.0172096128539627
SEMA5B,2.4618119711230695,0.9952851900690329
PTGIS,2.46153277697241,1.1265499746827432
OAS2,2.4608467720424048,1.1539997544032108
CLSTN2,2.460654034087484,0.9845410610896055
KRT31,2.460403015043563,0.1133187341395564
SCEL,2.4584197276687316,1.0257661167782373
IL33,2.4570225901711678,1.1660817683080729
KRT19,2.4559291596904673,0.8676715929050403
HOXA10,2.4559220816372056,1.0747183561321654
MDFI,2.4549104325638775,1.135442769879278
CEACAM1,2.4545440343942024,1.1091488091271344
FAM189A1,2.450673933485504,1.1825208854861975
ESPN,2.447695668839015,0.9295882529787995
DNAH2,2.445905102680794,1.1466366968815094
DYNC1I1,2.4456675635859373,1.2565462574859039
H1-2,2.444916267234873,1.0353468695062906
LRRC4,2.4445242574116803,1.1981441375541038
CFAP47,2.443899112850443,1.1765972181205244
FLNC,2.4438206042219823,1.0611529156918986
FN1,2.443158687239577,1.03529506492203
MX2,2.441725292426658,1.2080220244298157
HNF1A-AS1,2.441024674956481,1.3642285937516945
DNAH6,2.440515118440518,1.0986826024203031
FLRT3,2.4368267367280487,1.1078289935329169
SLC1A3,2.436745239203002,1.1029181816725817
CTSE,2.4362686834481537,0.6283882523459279
CCL5,2.436114700016752,1.022723014811537
TMOD1,2.4359678809883136,1.1109486964468034
MT3,2.434819986363162,1.0380932124921152
LUM,2.434488383085768,0.9059037309577489
AL031123.5,2.4342828294387613,0.9338144405602001
SERPINB5,2.4325048493717407,1.0291565775975478
LCN12,2.43075338888299,1.1616357681784395
ANXA1,2.4288270488409416,1.0673652794209314
ZNF667,2.4288156662522185,1.0730492991550058
RBP4,2.427876137140302,0.4785501675207907
IGKV1-27,2.4275399732029466,0.710762115902381
KLK14,2.4270338145862156,0.9172977941705535
PTPRM,2.4269244010438547,1.1597790287269776
IGHV1-24,2.426499279933797,0.6386083741610042
NKD2,2.425939982510871,1.0070210940638424
HES2,2.4240794732767545,1.1506135450019639
CRYM,2.423380624310072,1.0652784086662543
CFAP100,2.4230830097357767,0.8994653326969841
CFAP161,2.422234473573977,0.6140753469913505
THBS4,2.4206303353973513,0.9712211573705911
DNER,2.420436756889106,0.7830908297719621
KRT6B,2.419377677512519,0.3704712759982671
BCAM,2.419199262445687,1.0093510247394981
COL12A1,2.4185816078326416,0.9663575763526433
MUC20,2.4183504807416347,1.0180794659620416
HOXA11,2.4183368248764023,1.0885610249269897
CSF3,2.418126291162118,0.6984550450812083
BCL11A,2.4165568013430874,0.8834196248361739
C1QL1,2.4162227684921915,0.4615591959789298
UBB,2.415068266820039,0.6433757446240991
FBXO17,2.414426014119518,1.0528727488771301
SDR42E1,2.413929127816925,1.2390171942463546
QPRT,2.4136752294920987,0.9550403617721415
CRTAC1,2.4136116465498154,0.5042842181410898
IL5RA,2.4105783504974707,0.7223930477032263
ASCL2,2.4102140865769424,1.1179160610425014
GZMB,2.4099250953989317,1.0027356266890712
COL8A1,2.409375266641128,1.080039318404669
RSPO3,2.409098953832003,0.9458644896464504
SP8,2.407229224789247,0.1353078429589575
EEF1A1P5,2.406344126318629,1.123882889179297
OAS1,2.405019830344691,1.1781763692533342
TNS4,2.404399804668984,1.1354671473586793
HUNK,2.4042963098440167,1.1347828481291824
ZNF750,2.4039718425294527,1.2521301614337892
HNF4A,2.402173779546135,0.5494536521146511
TWIST1,2.402144004966715,1.0345856450758122
COL14A1,2.3991151576165217,1.07185983092466
EPM2AIP1,2.3982142572277527,0.8043674647395926
HS3ST3A1,2.3975655073730366,1.0523602842575002
AMN,2.3974450555956794,1.1158552333317613
LY6E,2.3958538975658397,1.0493870810112433
SLC38A5,2.395826706326049,0.7960093279578939
PRODH,2.394935511837652,0.9123755970263303
